date,sector,close
2025-11-26,NIFTY INDIA DEFENCE,8023.4
2025-11-26,NIFTY FINANCIAL SERVICES EX-BANK,32126.7
2025-11-26,NIFTY HOUSING,11814.85
2025-11-26,NIFTY TRANSPORTATION & LOGISTICS,26131.05
2025-11-26,NIFTY MIDSMALL FINANCIAL SERVICES,20832.2
2025-11-26,NIFTY MIDSMALL HEALTHCARE,44162.65
2025-11-26,NIFTY MIDSMALL IT & TELECOM,10287.95
2025-11-26,NIFTY MIDSMALL INDIA CONSUMPTION,19558.85
2025-11-26,NIFTY REITS & INVITS,1343.05
2025-11-26,NIFTY CORE HOUSING,15903.2
2025-11-26,NIFTY500 MULTICAP INFRASTRUCTURE 50:30:20,14616.4
2025-11-26,NIFTY RURAL,16148.75
2025-11-26,NIFTY CAPITAL MARKETS,4788.2
2025-11-26,NIFTY INDIA NEW AGE CONSUMPTION,12131.95
2025-11-26,NIFTY INDIA SELECT 5 CORPORATE GROUPS (MAATR),38532.9
2025-11-26,NIFTY INDIA RAILWAYS PSU,3383.66
2025-11-26,NIFTY CONSUMER DURABLES,38096.4
2025-11-26,NIFTY NON-CYCLICAL CONSUMER,16401.5
2025-11-26,NIFTY500 MULTICAP INDIA MANUFACTURING 50:30:20,15997.1
2025-11-26,NIFTY EV & NEW AGE AUTOMOTIVE,3121.05
2025-11-26,NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED,18188.55
2025-11-26,NIFTY INDIA TOURISM,8981.05
2025-11-26,NIFTY MIDSMALLCAP 400,20362.7
2025-11-26,NIFTY IPO,2079.9
2025-11-26,NIFTY INDIA INTERNET,1448.25
2025-11-26,NIFTY CHEMICALS,28751.1
2025-11-26,NIFTY100 LOW VOLATILITY 30,21097.4
2025-11-26,NIFTY QUALITY LOW-VOLATILITY 30,17736.55
2025-11-26,NIFTY ALPHA QUALITY LOW-VOLATILITY 30,23044.6
2025-11-26,NIFTY ALPHA QUALITY VALUE LOW-VOLATILITY 30,21452.05
2025-11-26,NIFTY200 QUALITY 30,21356.6
2025-11-26,NIFTY MIDCAP150 QUALITY 50,24301.6
2025-11-26,NIFTY200 MOMENTUM 30,32153.05
2025-11-26,NIFTY INDIA MANUFACTURING,15317.75
2025-11-26,NIFTY100 ESG SECTOR LEADERS,4361.5
2025-11-26,NIFTY200 ALPHA 30,25910.2
2025-11-26,NIFTY MIDCAP150 MOMENTUM 50,63677.4
2025-11-26,NIFTY SMALLCAP250 QUALITY 50,25962.35
2025-11-26,NIFTY SMALLCAP250 MOMENTUM QUALITY 100,44914.35
2025-11-26,NIFTY MIDSMALLCAP400 MOMENTUM QUALITY 100,49361.0
2025-11-26,NIFTY500 MOMENTUM 50,54871.7
2025-11-26,NIFTY200 VALUE 30,14196.4
2025-11-26,NIFTY TOP 10 EQUAL WEIGHT,10003.4
2025-11-26,NIFTY500 MULTICAP MOMENTUM QUALITY 50,42645.2
2025-11-26,NIFTY TOP 15 EQUAL WEIGHT,11029.8
2025-11-26,NIFTY TOP 20 EQUAL WEIGHT,9705.95
2025-11-26,NIFTY500 QUALITY 50,19231.2
2025-11-26,NIFTY500 LOW VOLATILITY 50,23031.25
2025-11-26,NIFTY100 ESG,5183.7
2025-11-26,NIFTY100 ENHANCED ESG,5226.5
2025-11-26,NIFTY500 VALUE 50,15067.55
2025-11-26,NIFTY100 ALPHA 30,18525.15
2025-11-26,NIFTY500 MULTIFACTOR MQVLV 50,32004.7
2025-11-26,NIFTY ALPHA LOW-VOLATILITY 30,27101.6
2025-11-26,NIFTY500 FLEXICAP QUALITY 30,10842.7
2025-11-26,NIFTY TOTAL MARKET MOMENTUM QUALITY 50,43260.9
2025-11-26,NIFTY500 EQUAL WEIGHT,14341.45
2025-11-26,NIFTY50 EQUAL WEIGHT,33320.35
2025-11-26,NIFTY 8-13 YR G-SEC,2975.89
2025-11-26,NIFTY 4-8 YR G-SEC INDEX,3224.77
2025-11-26,NIFTY 11-15 YR G-SEC INDEX,3249.39
2025-11-26,NIFTY 15 YR AND ABOVE G-SEC INDEX,3468.93
2025-11-26,NIFTY COMPOSITE G-SEC INDEX,3054.67
2025-11-26,NIFTY 10 YR BENCHMARK G-SEC,2625.13
2025-11-26,NIFTY 10 YR BENCHMARK G-SEC (CLEAN PRICE),901.54
2025-11-26,NIFTY BHARAT BOND INDEX - APRIL 2030,1567.53
2025-11-26,NIFTY BHARAT BOND INDEX - APRIL 2031,1427.68
2025-11-26,NIFTY BHARAT BOND INDEX - APRIL 2032,1298.85
2025-11-26,NIFTY BHARAT BOND INDEX - APRIL 2033,1260.69
2025-11-26,NIFTY 1D RATE INDEX,2498.57
2025-11-26,NIFTY50 USD,10171.69
2024-12-26,NIFTY NEXT 50,69165.85
2024-12-26,NIFTY 100,24611.35
2024-12-26,NIFTY 200,13456.35
2024-12-26,NIFTY MIDCAP 50,15962.95
2024-12-26,NIFTY MIDCAP 100,57125.7
2024-12-26,NIFTY SMALLCAP 100,18728.65
2024-12-26,NIFTY50 DIVIDEND POINTS,233.03
2024-12-26,NIFTY AUTO,22876.1
2024-12-26,NIFTY BANK,51170.7
2024-12-26,NIFTY ENERGY,35159.55
2024-12-26,NIFTY FINANCIAL SERVICES,23743.8
2024-12-26,NIFTY FMCG,56258.0
2024-12-26,NIFTY IT,43664.25
2024-12-26,NIFTY MEDIA,1846.75
2024-12-26,NIFTY METAL,8805.25
2024-12-26,NIFTY MNC,27958.45
2024-12-26,NIFTY PHARMA,22712.55
2024-12-26,NIFTY PSU BANK,6630.15
2024-12-26,NIFTY REALTY,1077.25
2024-12-26,NIFTY INDIA CONSUMPTION,11351.6
2024-12-26,NIFTY COMMODITIES,8212.9
2024-12-26,NIFTY DIVIDEND OPPORTUNITIES 50,6339.55
2024-12-26,NIFTY INFRASTRUCTURE,8528.85
2024-12-26,NIFTY PSE,9661.05
2024-12-26,NIFTY SERVICES SECTOR,31688.5
2024-12-26,NIFTY50 SHARIAH,5039.55
2024-12-26,NIFTY500 SHARIAH,7444.9
2024-12-26,NIFTY LOW VOLATILITY 50,23616.85
2024-12-26,NIFTY ALPHA 50,56401.45
2024-12-26,NIFTY HIGH BETA 50,3578.95
2024-12-26,NIFTY100 EQUAL WEIGHT,31426.05
2024-12-26,NIFTY100 LIQUID 15,6199.9
2024-12-26,NIFTY CPSE,6114.05
2024-12-26,NIFTY50 VALUE 20,13529.95
2024-12-26,NIFTY MIDCAP LIQUID 15,14366.95
2024-12-26,NIFTY SHARIAH 25,8465.8
2024-12-26,NIFTY GROWTH SECTORS 15,11844.15
2024-12-26,NIFTY50 TR 1X INVERSE,174.5
2024-12-26,NIFTY50 TR 2X LEVERAGE,19042.1
2024-12-26,NIFTY50 PR 1X INVERSE,210.6
2024-12-26,NIFTY50 PR 2X LEVERAGE,13044.45
2024-12-26,NIFTY100 QUALITY 30,5540.55
2024-12-26,NIFTY TOP 10 EQUAL WEIGHT,9347.15
2024-12-26,NIFTY500 MULTICAP MOMENTUM QUALITY 50,45828.65
2024-12-26,NIFTY TOP 15 EQUAL WEIGHT,9632.3
2024-12-26,NIFTY TOP 20 EQUAL WEIGHT,8789.7
2024-12-26,NIFTY500 QUALITY 50,19577.31
2024-12-26,NIFTY500 LOW VOLATILITY 50,20032.5
2024-12-26,NIFTY100 ESG,4709.65
2024-12-26,NIFTY100 ENHANCED ESG,4745.0
2024-12-26,NIFTY500 VALUE 50,13728.65
2024-12-26,NIFTY500 EQUAL WEIGHT,14161.25
2024-12-26,NIFTY50 EQUAL WEIGHT,29410.2
2024-12-26,NIFTY INDIA CORPORATE GROUP INDEX - MAHINDRA GROUP,33868.47
2024-12-26,NIFTY INDIA CORPORATE GROUP INDEX - ADITYA BIRLA GROUP,7667.81
2024-12-26,NIFTY INDIA CORPORATE GROUP INDEX - TATA GROUP,18599.05
2024-12-26,NIFTY INDIA CORPORATE GROUP INDEX - TATA GROUP 25% CAP,16507.6
2024-12-26,NIFTY PRIVATE BANK,24798.4
2024-12-26,NIFTY SMALLCAP 50,8929.15
2024-12-26,NIFTY MIDSMALLCAP 400,19916.55
2024-12-26,NIFTY MIDCAP 150,21096.85
2024-12-26,NIFTY IPO,2216.2
2024-12-26,NIFTY MIDCAP SELECT,12791.65
2024-12-26,NIFTY LARGEMIDCAP 250,15734.4
2024-12-26,NIFTY SME EMERGE,16654.92
2024-12-26,NIFTY OIL & GAS,10756.45
2024-12-26,NIFTY FINANCIAL SERVICES 25/50,25381.7
2024-12-26,NIFTY HEALTHCARE INDEX,14582.8
2024-12-26,NIFTY500 MULTICAP 50:25:25,15803.2
2024-12-26,NIFTY MICROCAP 250,24978.9
2024-12-26,NIFTY TOTAL MARKET,12662.0
2024-12-26,NIFTY INDIA DIGITAL,9673.05
2024-12-26,NIFTY MOBILITY,19695.6
2024-12-26,NIFTY INDIA DEFENCE,6592.55
2024-12-26,NIFTY FINANCIAL SERVICES EX-BANK,25311.6
2024-12-26,NIFTY HOUSING,11099.1
2024-12-26,NIFTY TRANSPORTATION & LOGISTICS,22277.6
2024-12-26,NIFTY MIDSMALL FINANCIAL SERVICES,15841.65
2024-12-26,NIFTY MIDSMALL HEALTHCARE,43059.2
2024-12-26,NIFTY MIDSMALL IT & TELECOM,11041.45
2024-12-26,NIFTY MIDSMALL INDIA CONSUMPTION,20358.25
2024-12-26,NIFTY REITS & INVITS,1124.54
2024-12-26,NIFTY CORE HOUSING,16447.85
2024-12-26,NIFTY500 MULTICAP INFRASTRUCTURE 50:30:20,13749.35
2024-12-26,NIFTY RURAL,13997.15
2024-12-26,NIFTY CAPITAL MARKETS,4060.25
2024-12-26,NIFTY INDIA NEW AGE CONSUMPTION,11773.2
2024-12-26,NIFTY INDIA SELECT 5 CORPORATE GROUPS (MAATR),35243.3
2024-12-26,NIFTY INDIA RAILWAYS PSU,3863.18
2024-12-26,NIFTY CONSUMER DURABLES,41708.8
2024-12-26,NIFTY NON-CYCLICAL CONSUMER,16004.3
2024-12-26,NIFTY500 MULTICAP INDIA MANUFACTURING 50:30:20,14661.75
2024-12-26,NIFTY EV & NEW AGE AUTOMOTIVE,2978.1
2024-12-26,NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED,17579.15
2024-12-26,NIFTY INDIA TOURISM,9134.9
2024-12-26,NIFTY SMALLCAP250 QUALITY 50,29636.6
2024-12-26,NIFTY100 ALPHA 30,18582.55
2024-12-26,NIFTY100 LOW VOLATILITY 30,19199.55
2024-12-26,NIFTY ALPHA LOW-VOLATILITY 30,27407.95
2024-12-26,NIFTY QUALITY LOW-VOLATILITY 30,16892.95
2024-12-26,NIFTY ALPHA QUALITY LOW-VOLATILITY 30,22740.65
2024-12-26,NIFTY ALPHA QUALITY VALUE LOW-VOLATILITY 30,20508.0
2024-12-26,NIFTY200 QUALITY 30,20758.85
2024-12-26,NIFTY MIDCAP150 QUALITY 50,24249.15
2024-12-26,NIFTY200 MOMENTUM 30,33489.15
2024-12-26,NIFTY INDIA MANUFACTURING,13845.4
2024-12-26,NIFTY 50 FUTURES INDEX,6478.66
2024-12-26,NIFTY 50 ARBITRAGE,2422.8
2024-12-26,NIFTY 50 FUTURES TR INDEX,25530.95
2024-12-26,NIFTY100 ESG SECTOR LEADERS,3954.65
2024-12-26,NIFTY200 ALPHA 30,26389.75
2024-12-26,NIFTY MIDCAP150 MOMENTUM 50,65200.05
2024-12-26,NIFTY SMALLCAP250 MOMENTUM QUALITY 100,50361.35
2024-12-26,NIFTY MIDSMALLCAP400 MOMENTUM QUALITY 100,51750.6
2024-12-26,NIFTY500 MOMENTUM 50,58596.9
2024-12-26,NIFTY200 VALUE 30,12601.25
2024-12-26,NIFTY 8-13 YR G-SEC,2759.66
2024-12-26,NIFTY 4-8 YR G-SEC INDEX,2981.41
2024-12-26,NIFTY 11-15 YR G-SEC INDEX,3052.15
2024-12-26,NIFTY 15 YR AND ABOVE G-SEC INDEX,3363.07
2024-12-26,NIFTY COMPOSITE G-SEC INDEX,2854.26
2024-12-26,NIFTY 10 YR BENCHMARK G-SEC,2439.98
2024-12-26,NIFTY 10 YR BENCHMARK G-SEC (CLEAN PRICE),888.46
2024-12-26,NIFTY 1D RATE INDEX,2370.97
2024-12-26,NIFTY50 USD,9651.75
2025-12-26,NIFTY NEXT 50,68961.05
2025-12-26,NIFTY 100,26589.35
2025-12-26,NIFTY 200,14481.5
2025-12-26,NIFTY MIDCAP 50,17183.3
2025-12-26,NIFTY MIDCAP 100,60314.45
2025-12-26,NIFTY SMALLCAP 100,17695.1
2025-12-26,NIFTY50 DIVIDEND POINTS,249.14
2025-12-26,NIFTY AUTO,27739.85
2025-12-26,NIFTY BANK,59011.35
2025-12-26,NIFTY ENERGY,35058.8
2025-12-26,NIFTY FINANCIAL SERVICES,27430.75
2025-12-26,NIFTY FMCG,55132.05
2025-12-26,NIFTY IT,38572.3
2025-12-26,NIFTY MEDIA,1410.95
2025-12-26,NIFTY METAL,10806.15
2025-12-26,NIFTY MNC,30367.3
2025-12-26,NIFTY PHARMA,22684.65
2025-12-26,NIFTY PSU BANK,8287.45
2025-12-26,NIFTY REALTY,883.15
2025-12-26,NIFTY INDIA CONSUMPTION,12231.55
2025-12-26,NIFTY COMMODITIES,9332.35
2025-12-26,NIFTY DIVIDEND OPPORTUNITIES 50,6361.95
2025-12-26,NIFTY INFRASTRUCTURE,9564.45
2025-12-26,NIFTY PSE,9759.5
2025-12-26,NIFTY SERVICES SECTOR,33720.85
2025-12-26,NIFTY50 SHARIAH,4843.25
2025-12-26,NIFTY500 SHARIAH,7166.25
2025-12-26,NIFTY LOW VOLATILITY 50,25578.75
2025-12-26,NIFTY ALPHA 50,50624.55
2025-12-26,NIFTY HIGH BETA 50,3947.8
2025-12-26,NIFTY100 EQUAL WEIGHT,33790.95
2025-12-26,NIFTY100 LIQUID 15,7502.6
2025-12-26,NIFTY CPSE,6317.6
2025-12-26,NIFTY50 VALUE 20,13262.35
2025-12-26,NIFTY MIDCAP LIQUID 15,16023.7
2025-12-26,NIFTY SHARIAH 25,8398.55
2025-12-26,NIFTY GROWTH SECTORS 15,12486.4
2025-12-26,NIFTY50 TR 1X INVERSE,164.1
2025-12-26,NIFTY50 TR 2X LEVERAGE,21867.85
2025-12-26,NIFTY50 PR 1X INVERSE,200.55
2025-12-26,NIFTY50 PR 2X LEVERAGE,14614.05
2025-12-26,NIFTY100 QUALITY 30,5854.95
2025-12-26,NIFTY INDIA CORPORATE GROUP INDEX - MAHINDRA GROUP,39249.55
2025-12-26,NIFTY INDIA CORPORATE GROUP INDEX - TATA GROUP,16239.06
2025-12-26,NIFTY INDIA CORPORATE GROUP INDEX - ADITYA BIRLA GROUP,9096.91
2025-12-26,NIFTY CONGLOMERATE 50,14936.73
2025-12-26,NIFTY INDIA INFRASTRUCTURE & LOGISTICS,11314.2
2025-12-26,NIFTY INDIA FPI 150,1615.2
2025-12-26,NIFTY WAVES,2077.65
2025-12-26,NIFTY500 HEALTHCARE,18783.05
2025-12-26,NIFTY INDIA CORPORATE GROUP INDEX - TATA GROUP 25% CAP,15175.65
2025-12-26,NIFTY PRIVATE BANK,28403.85
2025-12-26,NIFTY SMALLCAP 50,8620.65
2025-12-26,NIFTY MIDCAP 150,22190.75
2025-12-26,NIFTY MIDCAP SELECT,13722.85
2025-12-26,NIFTY LARGEMIDCAP 250,16790.8
2025-12-26,NIFTY SME EMERGE,14422.75
2025-12-26,NIFTY OIL & GAS,11958.15
2025-12-26,NIFTY FINANCIAL SERVICES 25/50,30033.4
2025-12-26,NIFTY HEALTHCARE INDEX,14699.0
2025-12-26,NIFTY500 MULTICAP 50:25:25,16420.35
2025-12-26,NIFTY MICROCAP 250,22421.5
2025-12-26,NIFTY TOTAL MARKET,13341.8
2025-12-26,NIFTY INDIA DIGITAL,9587.55
2025-12-26,NIFTY MOBILITY,22893.35
2025-12-26,NIFTY INDIA DEFENCE,7774.35
2025-12-26,NIFTY FINANCIAL SERVICES EX-BANK,31962.25
2025-12-26,NIFTY HOUSING,11637.8
2025-12-26,NIFTY TRANSPORTATION & LOGISTICS,25608.9
2025-12-26,NIFTY MIDSMALL FINANCIAL SERVICES,20617.35
2025-12-26,NIFTY MIDSMALL HEALTHCARE,43833.6
2025-12-26,NIFTY MIDSMALL IT & TELECOM,10259.35
2025-12-26,NIFTY MIDSMALL INDIA CONSUMPTION,18962.9
2025-12-26,NIFTY REITS & INVITS,1341.71
2025-12-26,NIFTY CORE HOUSING,15537.15
2025-12-26,NIFTY500 MULTICAP INFRASTRUCTURE 50:30:20,14414.45
2025-12-26,NIFTY RURAL,16044.95
2025-12-26,NIFTY CAPITAL MARKETS,4670.5
2025-12-26,NIFTY INDIA NEW AGE CONSUMPTION,11863.95
2025-12-26,NIFTY INDIA SELECT 5 CORPORATE GROUPS (MAATR),38771.95
2025-12-26,NIFTY INDIA RAILWAYS PSU,3603.67
2025-12-26,NIFTY CONSUMER DURABLES,36823.7
2025-12-26,NIFTY NON-CYCLICAL CONSUMER,15966.35
2025-12-26,NIFTY500 MULTICAP INDIA MANUFACTURING 50:30:20,15800.4
2025-12-26,NIFTY EV & NEW AGE AUTOMOTIVE,3125.25
2025-12-26,NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED,18015.05
2025-12-26,NIFTY INDIA TOURISM,8608.75
2025-12-26,NIFTY MIDSMALLCAP 400,20136.7
2025-12-26,NIFTY IPO,2051.75
2025-12-26,NIFTY INDIA INTERNET,1422.45
2025-12-26,NIFTY CHEMICALS,28950.7
2025-12-26,NIFTY100 LOW VOLATILITY 30,21072.0
2025-12-26,NIFTY QUALITY LOW-VOLATILITY 30,17610.55
2025-12-26,NIFTY ALPHA QUALITY LOW-VOLATILITY 30,22773.15
2025-12-26,NIFTY ALPHA QUALITY VALUE LOW-VOLATILITY 30,21404.05
2025-12-26,NIFTY200 QUALITY 30,21412.2
2025-12-26,NIFTY MIDCAP150 QUALITY 50,24041.5
2025-12-26,NIFTY200 MOMENTUM 30,31189.6
2025-12-26,NIFTY INDIA MANUFACTURING,15241.55
2025-12-26,NIFTY100 ESG SECTOR LEADERS,4346.25
2025-12-26,NIFTY200 ALPHA 30,24957.8
2025-12-26,NIFTY MIDCAP150 MOMENTUM 50,62300.6
2025-12-26,NIFTY SMALLCAP250 QUALITY 50,25753.05
2025-12-26,NIFTY SMALLCAP250 MOMENTUM QUALITY 100,44404.7
2025-12-26,NIFTY MIDSMALLCAP400 MOMENTUM QUALITY 100,47866.0
2025-12-26,NIFTY500 MOMENTUM 50,53128.7
2025-12-26,NIFTY200 VALUE 30,14363.65
2025-12-26,NIFTY TOP 10 EQUAL WEIGHT,10035.25
2025-12-26,NIFTY500 MULTICAP MOMENTUM QUALITY 50,41504.15
2025-12-26,NIFTY TOP 15 EQUAL WEIGHT,11010.9
2025-12-26,NIFTY TOP 20 EQUAL WEIGHT,9660.1
2025-12-26,NIFTY500 QUALITY 50,18923.45
2025-12-26,NIFTY500 LOW VOLATILITY 50,22968.4
2025-12-26,NIFTY100 ESG,5166.45
2025-12-26,NIFTY100 ENHANCED ESG,5213.0
2025-12-26,NIFTY500 VALUE 50,15206.75
2025-12-26,NIFTY100 ALPHA 30,18047.05
2025-12-26,NIFTY500 MULTIFACTOR MQVLV 50,31616.7
2025-12-26,NIFTY ALPHA LOW-VOLATILITY 30,27019.0
2025-12-26,NIFTY500 FLEXICAP QUALITY 30,10695.2
2025-12-26,NIFTY TOTAL MARKET MOMENTUM QUALITY 50,41951.85
2025-12-26,NIFTY500 EQUAL WEIGHT,14188.45
2025-12-26,NIFTY50 EQUAL WEIGHT,33136.15
2025-12-26,NIFTY 50 FUTURES INDEX,6652.95
2025-12-26,NIFTY 50 ARBITRAGE,2603.91
2025-12-26,NIFTY 50 FUTURES TR INDEX,27935.49
2025-12-26,NIFTY 8-13 YR G-SEC,2972.2
2025-12-26,NIFTY 4-8 YR G-SEC INDEX,3220.78
2025-12-26,NIFTY 11-15 YR G-SEC INDEX,3238.2
2025-12-26,NIFTY 15 YR AND ABOVE G-SEC INDEX,3473.64
2025-12-26,NIFTY COMPOSITE G-SEC INDEX,3051.39
2025-12-26,NIFTY 10 YR BENCHMARK G-SEC,2617.16
2025-12-26,NIFTY 10 YR BENCHMARK G-SEC (CLEAN PRICE),893.92
2025-12-26,NIFTY BHARAT BOND INDEX - APRIL 2030,1565.66
2025-12-26,NIFTY BHARAT BOND INDEX - APRIL 2031,1425.15
2025-12-26,NIFTY BHARAT BOND INDEX - APRIL 2032,1298.84
2025-12-26,NIFTY BHARAT BOND INDEX - APRIL 2033,1262.01
2025-12-26,NIFTY 1D RATE INDEX,2509.25
2025-12-26,NIFTY50 USD,10042.74
2025-01-27,NIFTY NEXT 50,60730.9
2025-01-27,NIFTY 100,23319.95
2025-01-27,NIFTY 200,12654.75
2025-01-27,NIFTY MIDCAP 50,14427.05
2025-01-27,NIFTY MIDCAP 100,51795.9
2025-01-27,NIFTY SMALLCAP 100,16304.25
2025-01-27,NIFTY50 DIVIDEND POINTS,254.57
2025-01-27,NIFTY AUTO,21970.45
2025-01-27,NIFTY BANK,48064.65
2025-01-27,NIFTY ENERGY,32417.55
2025-01-27,NIFTY FINANCIAL SERVICES,22383.1
2025-01-27,NIFTY FMCG,55654.5
2025-01-27,NIFTY IT,42060.7
2025-01-27,NIFTY MEDIA,1565.65
2025-01-27,NIFTY METAL,8189.8
2025-01-27,NIFTY MNC,26656.65
2025-01-27,NIFTY PHARMA,21292.3
2025-01-27,NIFTY PSU BANK,6093.4
2025-01-27,NIFTY REALTY,844.6
2025-01-27,NIFTY INDIA CONSUMPTION,10741.8
2025-01-27,NIFTY COMMODITIES,7866.55
2025-01-27,NIFTY DIVIDEND OPPORTUNITIES 50,5969.0
2025-01-27,NIFTY INFRASTRUCTURE,8112.3
2025-01-27,NIFTY PSE,8821.6
2025-01-27,NIFTY SERVICES SECTOR,29768.95
2025-01-27,NIFTY50 SHARIAH,4832.55
2025-01-27,NIFTY500 SHARIAH,6878.45
2025-01-27,NIFTY LOW VOLATILITY 50,23170.15
2025-01-27,NIFTY ALPHA 50,47758.0
2025-01-27,NIFTY HIGH BETA 50,3261.7
2025-01-27,NIFTY100 EQUAL WEIGHT,29456.35
2025-01-27,NIFTY100 LIQUID 15,6113.05
2025-01-27,NIFTY CPSE,5812.7
2025-01-27,NIFTY50 VALUE 20,12943.9
2025-01-27,NIFTY MIDCAP LIQUID 15,12969.95
2025-01-27,NIFTY SHARIAH 25,8140.1
2025-01-27,NIFTY GROWTH SECTORS 15,11571.45
2025-01-27,NIFTY50 TR 1X INVERSE,182.1
2025-01-27,NIFTY50 TR 2X LEVERAGE,17497.15
2025-01-27,NIFTY50 PR 1X INVERSE,220.05
2025-01-27,NIFTY50 PR 2X LEVERAGE,11963.8
2025-01-27,NIFTY100 QUALITY 30,5363.5
2025-01-27,NIFTY500 QUALITY 50,17640.76
2025-01-27,NIFTY500 LOW VOLATILITY 50,19606.9
2025-01-27,NIFTY100 ESG,4454.25
2025-01-27,NIFTY100 ENHANCED ESG,4488.05
2025-01-27,NIFTY500 VALUE 50,12701.45
2025-01-27,NIFTY100 ALPHA 30,16430.25
2025-01-27,NIFTY50 EQUAL WEIGHT,28493.75
2025-01-27,NIFTY500 EQUAL WEIGHT,12806.35
2025-01-27,NIFTY 50 FUTURES INDEX,6187.33
2025-01-27,NIFTY 50 ARBITRAGE,2438.84
2025-01-27,NIFTY 50 FUTURES TR INDEX,24536.07
2025-01-27,NIFTY INDIA CORPORATE GROUP INDEX - MAHINDRA GROUP,32436.94
2025-01-27,NIFTY INDIA CORPORATE GROUP INDEX - ADITYA BIRLA GROUP,7406.36
2025-01-27,NIFTY INDIA CORPORATE GROUP INDEX - TATA GROUP,17462.69
2025-01-27,NIFTY INDIA CORPORATE GROUP INDEX - TATA GROUP 25% CAP,15252.45
2025-01-27,NIFTY PRIVATE BANK,23634.35
2025-01-27,NIFTY SMALLCAP 50,7800.7
2025-01-27,NIFTY MIDSMALLCAP 400,17825.15
2025-01-27,NIFTY MIDCAP 150,19152.1
2025-01-27,NIFTY IPO,1897.2
2025-01-27,NIFTY MIDCAP SELECT,11722.2
2025-01-27,NIFTY LARGEMIDCAP 250,14597.2
2025-01-27,NIFTY SME EMERGE,14726.41
2025-01-27,NIFTY OIL & GAS,10238.0
2025-01-27,NIFTY FINANCIAL SERVICES 25/50,23992.55
2025-01-27,NIFTY HEALTHCARE INDEX,13656.25
2025-01-27,NIFTY500 MULTICAP 50:25:25,14521.25
2025-01-27,NIFTY MICROCAP 250,21950.25
2025-01-27,NIFTY TOTAL MARKET,11777.6
2025-01-27,NIFTY INDIA DIGITAL,8855.8
2025-01-27,NIFTY MOBILITY,18259.5
2025-01-27,NIFTY INDIA DEFENCE,5884.3
2025-01-27,NIFTY FINANCIAL SERVICES EX-BANK,24002.55
2025-01-27,NIFTY HOUSING,10275.6
2025-01-27,NIFTY TRANSPORTATION & LOGISTICS,20512.65
2025-01-27,NIFTY MIDSMALL FINANCIAL SERVICES,14657.55
2025-01-27,NIFTY MIDSMALL HEALTHCARE,39406.6
2025-01-27,NIFTY MIDSMALL IT & TELECOM,10252.0
2025-01-27,NIFTY MIDSMALL INDIA CONSUMPTION,18099.0
2025-01-27,NIFTY REITS & INVITS,1131.25
2025-01-27,NIFTY CORE HOUSING,14857.1
2025-01-27,NIFTY500 MULTICAP INFRASTRUCTURE 50:30:20,12601.7
2025-01-27,NIFTY RURAL,13569.4
2025-01-27,NIFTY CAPITAL MARKETS,3446.15
2025-01-27,NIFTY INDIA NEW AGE CONSUMPTION,10529.25
2025-01-27,NIFTY INDIA SELECT 5 CORPORATE GROUPS (MAATR),33458.65
2025-01-27,NIFTY INDIA RAILWAYS PSU,3631.46
2025-01-27,NIFTY CONSUMER DURABLES,37223.25
2025-01-27,NIFTY NON-CYCLICAL CONSUMER,14946.55
2025-01-27,NIFTY500 MULTICAP INDIA MANUFACTURING 50:30:20,13624.5
2025-01-27,NIFTY EV & NEW AGE AUTOMOTIVE,2757.7
2025-01-27,NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED,15985.1
2025-01-27,NIFTY INDIA TOURISM,8124.65
2025-01-27,NIFTY SMALLCAP250 MOMENTUM QUALITY 100,42865.95
2025-01-27,NIFTY100 LOW VOLATILITY 30,18881.35
2025-01-27,NIFTY ALPHA LOW-VOLATILITY 30,25600.55
2025-01-27,NIFTY QUALITY LOW-VOLATILITY 30,16513.9
2025-01-27,NIFTY ALPHA QUALITY LOW-VOLATILITY 30,21407.5
2025-01-27,NIFTY ALPHA QUALITY VALUE LOW-VOLATILITY 30,19388.5
2025-01-27,NIFTY200 QUALITY 30,19784.0
2025-01-27,NIFTY MIDCAP150 QUALITY 50,22463.85
2025-01-27,NIFTY200 MOMENTUM 30,29039.35
2025-01-27,NIFTY INDIA MANUFACTURING,12868.55
2025-01-27,NIFTY100 ESG SECTOR LEADERS,3755.0
2025-01-27,NIFTY200 ALPHA 30,22703.8
2025-01-27,NIFTY MIDCAP150 MOMENTUM 50,56094.3
2025-01-27,NIFTY SMALLCAP250 QUALITY 50,25160.3
2025-01-27,NIFTY MIDSMALLCAP400 MOMENTUM QUALITY 100,45626.35
2025-01-27,NIFTY500 MOMENTUM 50,48916.65
2025-01-27,NIFTY200 VALUE 30,11573.1
2025-01-27,NIFTY TOP 10 EQUAL WEIGHT,9051.35
2025-01-27,NIFTY500 MULTICAP MOMENTUM QUALITY 50,39539.4
2025-01-27,NIFTY TOP 15 EQUAL WEIGHT,9471.7
2025-01-27,NIFTY TOP 20 EQUAL WEIGHT,8604.9
2025-01-27,NIFTY 8-13 YR G-SEC,2794.23
2025-01-27,NIFTY 4-8 YR G-SEC INDEX,3013.85
